dtimestamp,water_type,air_temp_C,air_humidity_pct,pH,turbidity_voltage_V,absorbance,water_temp_C
2026-03-15T17:48:14,fertilizer_water,,,3.298066666806026,3.6301875,,22.125
2026-03-15T17:48:25,fertilizer_water,24.4,28.0,3.3578666668056982,3.6472500000000005,,22.125
2026-03-15T17:48:36,fertilizer_water,24.4,27.0,3.4487166668052005,3.6466875000000005,,22.125
2026-03-15T17:48:47,fertilizer_water,,,3.3762666668055985,3.6433125000000004,,22.125
2026-03-15T17:48:58,fertilizer_water,24.4,28.0,3.474016666805067,3.649875,,22.125
2026-03-15T17:49:09,fertilizer_water,24.5,30.0,3.4015666668054614,3.6399375000000003,,22.125
2026-03-15T17:49:20,fertilizer_water,24.5,30.0,3.299216666806018,3.63825,,22.125
2026-03-15T17:49:31,fertilizer_water,24.5,54.0,3.370516666805628,3.6256874999999997,,22.125
2026-03-15T17:49:42,fertilizer_water,,,3.4521666668051836,3.6472500000000005,,22.125
2026-03-15T17:49:53,fertilizer_water,24.5,34.0,3.370516666805628,3.6401250000000003,,22.125
2026-03-15T17:50:04,fertilizer_water,24.5,30.0,3.403866666805449,3.6361875,,22.125
2026-03-15T17:50:16,fertilizer_water,24.6,34.0,3.4671166668051043,3.6474374999999997,,22.125
2026-03-15T17:50:27,fertilizer_water,24.6,27.0,3.4728666668050714,3.6275625000000002,,22.125
2026-03-15T17:50:38,fertilizer_water,24.6,28.0,3.5027666668049093,3.6405000000000003,,22.125
2026-03-15T17:50:49,fertilizer_water,24.6,28.0,3.30956666680596,3.6455625000000005,,22.125
2026-03-15T17:51:00,fertilizer_water,,,3.5062166668048924,3.6444375000000004,,22.125
2026-03-15T17:51:11,fertilizer_water,24.6,28.0,3.4119166668054035,3.642,,22.125
2026-03-15T17:51:22,fertilizer_water,24.6,28.0,3.503916666804905,3.631875,,22.125
2026-03-15T17:51:33,fertilizer_water,24.6,28.0,3.5062166668048924,3.6421875000000004,,22.125
2026-03-15T17:51:44,fertilizer_water,24.6,27.0,3.4245666668053367,3.6450000000000005,,22.125
2026-03-15T17:51:55,fertilizer_water,24.6,28.0,3.4096166668054195,3.6511875,,22.125
2026-03-15T17:52:06,fertilizer_water,24.6,27.0,3.416516666805382,3.6343125,,22.125
2026-03-15T17:52:17,fertilizer_water,24.6,25.0,3.295766666806035,3.6429375000000004,,22.125
2026-03-15T17:52:28,fertilizer_water,24.6,27.0,3.299216666806018,3.6510000000000002,,22.125
2026-03-15T17:52:40,fertilizer_water,24.6,27.0,3.5073666668048844,3.6221250000000005,,22.125
2026-03-15T17:52:51,fertilizer_water,24.6,27.0,3.4061666668054364,3.6450000000000005,,22.125
2026-03-15T17:53:02,fertilizer_water,,,3.5050666668049004,3.6481875,,22.125
2026-03-15T17:53:13,fertilizer_water,24.6,28.0,3.298066666806026,3.6472500000000005,,22.125
2026-03-15T17:53:24,fertilizer_water,24.6,28.0,3.315316666805927,3.6204375000000004,,22.125
2026-03-15T17:53:35,fertilizer_water,24.6,28.0,3.416516666805382,3.63975,,22.125
2026-03-15T17:53:46,fertilizer_water,24.6,27.0,3.3613166668056813,3.6241875,,22.125
2026-03-15T17:53:57,fertilizer_water,24.6,28.0,3.500466666804922,3.6153750000000002,,22.125
2026-03-15T17:54:08,fertilizer_water,,,3.5073666668048844,3.6178125000000003,,22.125
2026-03-15T17:54:19,fertilizer_water,24.6,28.0,3.384316666805553,3.6118125,,22.125
2026-03-15T17:54:30,fertilizer_water,24.6,27.0,3.5062166668048924,3.6146249999999998,,22.125
2026-03-15T17:54:41,fertilizer_water,24.6,27.0,3.294616666806043,3.6125625,,22.125
2026-03-15T17:54:53,fertilizer_water,24.5,28.0,3.3348666668058264,3.6151874999999998,,22.125
2026-03-15T17:55:04,fertilizer_water,24.6,28.0,3.5062166668048924,3.60675,,22.125
2026-03-15T17:55:15,fertilizer_water,,,3.3199166668059057,3.6073125,,22.125
2026-03-15T17:55:26,fertilizer_water,,,3.5050666668049004,3.6166875000000003,,22.125
2026-03-15T17:55:37,fertilizer_water,24.5,25.0,3.4728666668050714,3.6198750000000004,,22.125
2026-03-15T17:55:48,fertilizer_water,,,3.4429666668052334,3.615,,22.125
2026-03-15T17:55:59,fertilizer_water,24.5,28.0,3.303816666805993,3.610125,,22.125
2026-03-15T17:56:10,fertilizer_water,24.5,28.0,3.384316666805553,3.5994374999999996,,22.125
2026-03-15T17:56:21,fertilizer_water,24.5,27.0,3.3371666668058104,3.619125,,22.125
2026-03-15T17:56:32,fertilizer_water,24.5,27.0,3.4671166668051043,3.6114375,,22.125
2026-03-15T17:56:43,fertilizer_water,24.5,28.0,3.50851666680488,3.6035625000000002,,22.125
2026-03-15T17:56:55,fertilizer_water,24.5,28.0,3.295766666806035,3.6264375,,22.125
2026-03-15T17:57:06,fertilizer_water,,,3.2969166668060303,3.610125,,22.125
2026-03-15T17:57:17,fertilizer_water,,,3.4326166668052913,3.613125,,22.125
2026-03-15T17:57:28,fertilizer_water,,,3.4786166668050456,3.6166875000000003,,22.125
2026-03-15T17:57:39,fertilizer_water,,,3.3003666668060134,3.6200625000000004,,22.125
2026-03-15T17:57:50,fertilizer_water,24.5,28.0,3.4694166668050883,3.6125625,,22.125
2026-03-15T17:58:01,fertilizer_water,24.5,27.0,3.3084166668059645,3.6146249999999998,,22.125
2026-03-15T17:58:12,fertilizer_water,24.5,25.0,3.3003666668060134,3.623625,,22.125
2026-03-15T17:58:23,fertilizer_water,24.5,30.0,3.2969166668060303,3.6103125,,22.125
2026-03-15T17:58:34,fertilizer_water,24.5,25.0,3.333716666805831,3.6144375,,22.125
2026-03-15T17:58:45,fertilizer_water,24.5,27.0,3.301516666806002,3.6219375,,22.062
2026-03-15T17:58:57,fertilizer_water,24.5,28.0,3.43721666680527,3.62475,,22.062
2026-03-15T17:59:08,fertilizer_water,24.5,25.0,3.4326166668052913,3.6118125,,22.062
2026-03-15T17:59:19,fertilizer_water,24.5,28.0,3.5062166668048924,3.607125,,22.125
2026-03-15T17:59:30,fertilizer_water,24.5,28.0,3.438366666805262,3.6206249999999995,,22.125
2026-03-15T17:59:41,fertilizer_water,24.5,28.0,3.418816666805366,3.6225,,22.125
2026-03-15T17:59:52,fertilizer_water,24.5,30.0,3.299216666806018,3.6129375,,22.125
2026-03-15T18:00:03,fertilizer_water,24.5,25.0,3.3084166668059645,3.6223124999999996,,22.125
2026-03-15T18:00:14,fertilizer_water,24.5,20.0,3.35901666680569,3.6114375,,22.125
2026-03-15T18:00:25,fertilizer_water,24.5,27.0,3.5062166668048924,3.6133125,,22.062
2026-03-15T18:00:36,fertilizer_water,24.4,28.0,3.4073166668054284,3.6174375,,22.125
2026-03-15T18:00:47,fertilizer_water,24.4,28.0,3.441816666805245,3.6262499999999998,,22.125
2026-03-15T18:00:58,fertilizer_water,24.4,25.0,3.3026666668059974,3.6195000000000004,,22.062
2026-03-15T18:01:10,fertilizer_water,24.5,27.0,3.5050666668049004,3.6153750000000002,,22.062
2026-03-15T18:01:21,fertilizer_water,24.4,25.0,3.364766666805661,3.6268124999999998,,22.062
2026-03-15T18:01:32,fertilizer_water,24.5,25.0,3.3325666668058354,3.6181875000000003,,22.062
2026-03-15T18:01:43,fertilizer_water,24.4,25.0,3.298066666806026,3.6183750000000003,,22.125
2026-03-15T18:01:54,fertilizer_water,24.4,24.0,3.463666666805125,3.631125,,22.125
2026-03-15T18:02:05,fertilizer_water,24.4,27.0,3.509666666804872,3.6166875000000003,,22.062
2026-03-15T18:02:16,fertilizer_water,24.5,25.0,3.509666666804872,3.6195000000000004,,22.125
2026-03-15T18:02:27,fertilizer_water,,,3.311866666805944,3.6172500000000003,,22.125
2026-03-15T18:02:38,fertilizer_water,24.5,25.0,3.3969666668054863,3.6183750000000003,,22.125
2026-03-15T18:02:49,fertilizer_water,,,3.50851666680488,3.6144375,,22.125
2026-03-15T18:03:00,fertilizer_water,24.5,28.0,3.3981166668054783,3.6155625000000002,,22.125
2026-03-15T18:03:11,fertilizer_water,24.5,28.0,3.4947166668049547,3.625875,,22.125
2026-03-15T18:03:23,fertilizer_water,,,3.3026666668059974,3.6196875,,22.125
2026-03-15T18:03:34,fertilizer_water,24.5,27.0,3.493566666804959,3.6232500000000005,,22.125
2026-03-15T18:03:45,fertilizer_water,24.6,27.0,3.3935166668055032,3.613875,,22.125
2026-03-15T18:03:56,fertilizer_water,24.6,28.0,3.2969166668060303,3.60825,,22.062
2026-03-15T18:04:07,fertilizer_water,,,3.4786166668050456,3.6121875,,22.125
2026-03-15T18:04:18,fertilizer_water,24.6,28.0,3.405016666805441,3.6223124999999996,,22.062
2026-03-15T18:04:29,fertilizer_water,24.6,25.0,3.3371666668058104,3.608625,,22.062
2026-03-15T18:04:40,fertilizer_water,24.6,28.0,3.4027166668054534,3.6121875,,22.062
2026-03-15T18:04:51,fertilizer_water,24.6,28.0,3.313016666805943,3.6208125,,22.125
2026-03-15T18:05:02,fertilizer_water,24.6,27.0,3.5062166668048924,3.6256874999999997,,22.062
2026-03-15T18:05:13,fertilizer_water,24.7,27.0,3.3222166668058897,3.6270000000000002,,22.125
2026-03-15T18:05:24,fertilizer_water,24.6,25.0,3.5073666668048844,3.6193125000000004,,22.062
2026-03-15T18:05:36,fertilizer_water,24.6,24.0,3.371666666805627,3.625875,,22.062
2026-03-15T18:05:47,fertilizer_water,24.6,25.0,3.301516666806002,3.6228749999999996,,22.062
2026-03-15T18:05:58,fertilizer_water,24.6,27.0,3.4268666668053243,3.6225,,22.062
2026-03-15T18:06:09,fertilizer_water,24.6,24.0,3.5062166668048924,3.6241875,,22.062
2026-03-15T18:06:20,fertilizer_water,24.6,27.0,3.3245166668058808,3.6268124999999998,,22.125
2026-03-15T18:06:31,fertilizer_water,24.6,28.0,3.3268166668058683,3.6275625000000002,,22.062
2026-03-15T18:06:42,fertilizer_water,24.6,27.0,3.298066666806026,3.6256874999999997,,22.062
2026-03-15T18:06:53,fertilizer_water,24.6,24.0,3.4498666668051996,3.6255000000000006,,22.062
2026-03-15T18:07:04,fertilizer_water,24.6,27.0,3.375116666805603,3.6136875,,22.062
2026-03-15T18:07:15,fertilizer_water,,,3.348666666805748,3.6241875,,22.062
2026-03-15T18:07:27,fertilizer_water,,,3.3164666668059226,3.6292500000000003,,22.062
2026-03-15T18:07:38,fertilizer_water,24.6,27.0,3.3061166668059805,3.6204375000000004,,22.062
2026-03-15T18:07:49,fertilizer_water,24.6,27.0,3.4809166668050295,3.6271875,,22.125
2026-03-15T18:08:00,fertilizer_water,24.6,27.0,3.4096166668054195,3.62025,,22.062
2026-03-15T18:08:11,fertilizer_water,24.6,28.0,3.4268666668053243,3.6228749999999996,,22.062
2026-03-15T18:08:22,fertilizer_water,24.6,27.0,3.491266666804975,3.6195000000000004,,22.062
2026-03-15T18:08:33,fertilizer_water,24.6,27.0,3.3187666668059066,3.6266249999999998,,22.062
2026-03-15T18:08:44,fertilizer_water,,,3.3969666668054863,3.610875,,22.062
2026-03-15T18:08:55,fertilizer_water,24.6,25.0,3.509666666804872,3.6135,,22.062
2026-03-15T18:09:06,fertilizer_water,,,3.4119166668054035,3.6286875000000003,,22.062
2026-03-15T18:09:17,fertilizer_water,24.6,25.0,3.50851666680488,3.6091875,,22.062
2026-03-15T18:09:28,fertilizer_water,24.6,28.0,3.4464166668052165,3.6208125,,22.125
2026-03-15T18:09:40,fertilizer_water,,,3.50851666680488,3.63075,,22.125
2026-03-15T18:09:51,fertilizer_water,24.6,27.0,3.50851666680488,3.6183750000000003,,22.125
2026-03-15T18:10:02,fertilizer_water,24.6,28.0,3.493566666804959,3.6195000000000004,,22.125
2026-03-15T18:10:13,fertilizer_water,,,3.42801666680532,3.6243750000000006,,22.125
2026-03-15T18:10:24,fertilizer_water,24.6,27.0,3.4625166668051257,3.623625,,22.062
2026-03-15T18:10:35,fertilizer_water,24.6,24.0,3.3199166668059057,3.61575,,22.062
2026-03-15T18:10:46,fertilizer_water,24.5,25.0,3.347516666805756,3.6178125000000003,,22.062
2026-03-15T18:10:57,fertilizer_water,24.5,28.0,3.325666666805869,3.6146249999999998,,22.062
2026-03-15T18:11:08,fertilizer_water,,,3.295766666806035,3.619125,,22.062
2026-03-15T18:11:19,fertilizer_water,24.5,25.0,3.3383166668058024,3.6294375,,22.062
2026-03-15T18:11:30,fertilizer_water,24.5,27.0,3.4728666668050714,3.60975,,22.062
2026-03-15T18:11:42,fertilizer_water,24.6,28.0,3.4579166668051577,3.6198750000000004,,22.062
2026-03-15T18:11:53,fertilizer_water,24.6,27.0,3.5108166668048675,3.615,,22.062
2026-03-15T18:12:04,fertilizer_water,24.5,28.0,3.3268166668058683,3.6255000000000006,,22.062
2026-03-15T18:12:15,fertilizer_water,24.5,20.0,3.479766666805034,3.6283125,,22.062
2026-03-15T18:12:26,fertilizer_water,24.5,25.0,3.394666666805499,3.60675,,22.062
2026-03-15T18:12:37,fertilizer_water,24.6,27.0,3.388916666805528,3.61575,,22.062
2026-03-15T18:12:48,fertilizer_water,24.5,27.0,3.455616666805163,3.62775,,22.062
2026-03-15T18:12:59,fertilizer_water,24.5,27.0,3.492416666804967,3.6187500000000004,,22.062
2026-03-15T18:13:10,fertilizer_water,24.5,27.0,3.299216666806018,3.6091875,,22.062
2026-03-15T18:13:21,fertilizer_water,24.5,27.0,3.3026666668059974,3.6174375,,22.062
2026-03-15T18:13:32,fertilizer_water,24.5,25.0,3.35901666680569,3.6223124999999996,,22.062
2026-03-15T18:13:43,fertilizer_water,24.5,28.0,3.4487166668052005,3.6193125000000004,,22.062
2026-03-15T18:13:54,fertilizer_water,24.5,24.0,3.471716666805083,3.6198750000000004,,22.062
2026-03-15T18:14:06,fertilizer_water,,,3.4349166668052824,3.6225,,22.062
2026-03-15T18:14:17,fertilizer_water,24.5,25.0,3.2969166668060303,3.615,,22.062
2026-03-15T18:14:28,fertilizer_water,24.5,28.0,3.3578666668056982,3.6198750000000004,,22.062
2026-03-15T18:14:39,fertilizer_water,24.5,27.0,3.378566666805586,3.6136875,,22.062
2026-03-15T18:14:50,fertilizer_water,24.5,25.0,3.299216666806018,3.6217499999999996,,22.062
2026-03-15T18:15:01,fertilizer_water,24.5,25.0,3.453316666805179,3.619125,,22.062
2026-03-15T18:15:12,fertilizer_water,24.5,28.0,3.298066666806026,3.6215625000000005,,22.062
2026-03-15T18:15:23,fertilizer_water,24.6,28.0,3.485516666805001,3.6144375,,22.062
2026-03-15T18:15:34,fertilizer_water,24.5,28.0,3.3555666668057107,3.6114375,,22.062
2026-03-15T18:15:45,fertilizer_water,,,3.4314666668052993,3.6170625000000003,,22.062
2026-03-15T18:15:57,fertilizer_water,,,3.49931666680493,3.6189375000000004,,22.062
2026-03-15T18:16:08,fertilizer_water,24.6,30.0,3.3210666668059012,3.6206249999999995,,22.062
2026-03-15T18:16:19,fertilizer_water,24.6,28.0,3.476316666805051,3.6239999999999997,,22.062
2026-03-15T18:16:30,fertilizer_water,24.6,27.0,3.4682666668051,3.6183750000000003,,22.062
2026-03-15T18:16:41,fertilizer_water,24.6,27.0,3.50851666680488,3.6266249999999998,,22.062
2026-03-15T18:16:52,fertilizer_water,,,3.445266666805221,3.6292500000000003,,22.062
2026-03-15T18:17:03,fertilizer_water,24.7,27.0,3.476316666805051,3.6121875,,22.062
2026-03-15T18:17:14,fertilizer_water,24.7,28.0,3.4947166668049547,3.6204375000000004,,22.062
2026-03-15T18:17:25,fertilizer_water,24.7,25.0,3.3406166668057935,3.6178125000000003,,22.062
2026-03-15T18:17:36,fertilizer_water,,,3.3613166668056813,3.613125,,22.062
2026-03-15T18:17:47,fertilizer_water,24.7,27.0,3.339466666805798,3.6223124999999996,,22.062
2026-03-15T18:17:58,fertilizer_water,24.7,27.0,3.4314666668052993,3.6241875,,22.062
2026-03-15T18:18:10,fertilizer_water,,,3.384316666805553,3.6076875,,22.062
2026-03-15T18:18:21,fertilizer_water,24.7,28.0,3.4970166668049423,3.6193125000000004,,22.062
2026-03-15T18:18:32,fertilizer_water,,,3.4406666668052495,3.6268124999999998,,22.062
2026-03-15T18:18:43,fertilizer_water,,,3.311866666805944,3.63,,22.062
2026-03-15T18:18:54,fertilizer_water,,,3.3003666668060134,3.6178125000000003,,22.062
2026-03-15T18:19:05,fertilizer_water,24.7,27.0,3.3107166668059556,3.6303750000000004,,22.062
2026-03-15T18:19:16,fertilizer_water,24.6,28.0,3.3613166668056813,3.6176250000000003,,22.062
2026-03-15T18:19:27,fertilizer_water,24.6,27.0,3.4349166668052824,3.6228749999999996,,22.0
2026-03-15T18:19:38,fertilizer_water,24.6,25.0,3.492416666804967,3.6210000000000004,,22.062
2026-03-15T18:19:49,fertilizer_water,,,3.307266666805976,3.6305625,,22.062
2026-03-15T18:20:00,fertilizer_water,24.6,25.0,3.2969166668060303,3.6290625,,22.062
2026-03-15T18:20:12,fertilizer_water,24.6,25.0,3.4199666668053617,3.6232500000000005,,22.062
2026-03-15T18:20:23,fertilizer_water,24.6,28.0,3.5050666668049004,3.63375,,22.062
2026-03-15T18:20:34,fertilizer_water,24.6,25.0,3.503916666804905,3.6313125,,22.062
2026-03-15T18:20:45,fertilizer_water,24.6,28.0,3.511966666804863,3.6281250000000003,,22.0
2026-03-15T18:20:56,fertilizer_water,24.7,27.0,3.388916666805528,3.62025,,22.062
2026-03-15T18:21:07,fertilizer_water,24.6,27.0,3.364766666805661,3.631125,,22.062
2026-03-15T18:21:18,fertilizer_water,,,3.4694166668050883,3.6294375,,22.0
2026-03-15T18:21:29,fertilizer_water,24.6,27.0,3.4613666668051373,3.6161250000000003,,22.062
2026-03-15T18:21:40,fertilizer_water,24.6,25.0,3.3141666668059386,3.6268124999999998,,22.062
2026-03-15T18:21:51,fertilizer_water,24.6,28.0,3.3325666668058354,3.6315000000000004,,22.062
2026-03-15T18:22:02,fertilizer_water,,,3.509666666804872,3.6315000000000004,,22.062
2026-03-15T18:22:13,fertilizer_water,24.6,25.0,3.2969166668060303,3.6187500000000004,,22.062
2026-03-15T18:22:24,fertilizer_water,24.6,25.0,3.336016666805815,3.6275625000000002,,22.062
2026-03-15T18:22:36,fertilizer_water,,,3.4268666668053243,3.6239999999999997,,22.062
2026-03-15T18:22:47,fertilizer_water,24.6,28.0,3.295766666806035,3.6225,,22.0
2026-03-15T18:22:58,fertilizer_water,24.6,24.0,3.479766666805034,3.6223124999999996,,22.0
2026-03-15T18:23:09,fertilizer_water,24.6,27.0,3.325666666805869,3.6198750000000004,,22.0
2026-03-15T18:23:20,fertilizer_water,24.6,24.0,3.438366666805262,3.6255000000000006,,22.062
2026-03-15T18:23:31,fertilizer_water,24.6,25.0,3.2969166668060303,3.6196875,,22.062
2026-03-15T18:23:42,fertilizer_water,24.6,25.0,3.3900666668055237,3.6266249999999998,,22.062
2026-03-15T18:23:53,fertilizer_water,24.6,25.0,3.379716666805578,3.6286875000000003,,22.062
2026-03-15T18:24:04,fertilizer_water,24.5,20.0,3.298066666806026,3.6045,,22.062
2026-03-15T18:24:15,fertilizer_water,24.6,24.0,3.3141666668059386,3.6245624999999997,,22.062
2026-03-15T18:24:26,fertilizer_water,24.6,28.0,3.509666666804872,3.6140625,,22.062
2026-03-15T18:24:37,fertilizer_water,24.6,20.0,3.5050666668049004,3.6219375,,22.062
2026-03-15T18:24:49,fertilizer_water,24.5,20.0,3.3774166668055905,3.6292500000000003,,22.062
2026-03-15T18:25:00,fertilizer_water,24.6,28.0,3.500466666804922,3.629625,,22.0
2026-03-15T18:25:11,fertilizer_water,24.6,24.0,3.441816666805245,3.612,,22.0
2026-03-15T18:25:22,fertilizer_water,24.6,24.0,3.4498666668051996,3.6239999999999997,,22.0
2026-03-15T18:25:33,fertilizer_water,24.5,20.0,3.50851666680488,3.62475,,22.0
2026-03-15T18:25:44,fertilizer_water,24.5,24.0,3.327966666805864,3.618,,22.0
2026-03-15T18:25:55,fertilizer_water,24.5,24.0,3.3958166668054908,3.625875,,22.0
2026-03-15T18:26:06,fertilizer_water,24.6,24.0,3.3820166668055656,3.6260624999999997,,22.0
2026-03-15T18:26:17,fertilizer_water,24.5,28.0,3.4142166668053946,3.628875,,22.0
2026-03-15T18:26:28,fertilizer_water,24.5,24.0,3.445266666805221,3.6215625000000005,,22.0
2026-03-15T18:26:39,fertilizer_water,,,3.369366666805636,3.621375,,22.0
2026-03-15T18:26:51,fertilizer_water,24.5,25.0,3.3348666668058264,3.6176250000000003,,22.0
2026-03-15T18:27:02,fertilizer_water,,,3.511966666804863,3.62475,,22.0
2026-03-15T18:27:13,fertilizer_water,24.5,20.0,3.379716666805578,3.621375,,22.0
2026-03-15T18:27:24,fertilizer_water,,,3.487816666804992,3.6292500000000003,,22.0
2026-03-15T18:27:35,fertilizer_water,24.5,24.0,3.4970166668049423,3.6153750000000002,,22.0
2026-03-15T18:27:46,fertilizer_water,,,3.50851666680488,3.63,,22.0
2026-03-15T18:27:57,fertilizer_water,24.5,25.0,3.4694166668050883,3.6161250000000003,,22.0
2026-03-15T18:28:08,fertilizer_water,24.5,24.0,3.323366666805885,3.6232500000000005,,22.0
2026-03-15T18:28:19,fertilizer_water,24.6,25.0,3.511966666804863,3.6281250000000003,,22.0
2026-03-15T18:28:30,fertilizer_water,24.6,25.0,3.5062166668048924,3.62025,,22.0
2026-03-15T18:28:41,fertilizer_water,,,3.3187666668059066,3.6228749999999996,,22.0
2026-03-15T18:28:53,fertilizer_water,24.6,24.0,3.3866166668055406,3.6264375,,22.0
2026-03-15T18:29:04,fertilizer_water,24.6,25.0,3.5108166668048675,3.6174375,,22.0
2026-03-15T18:29:15,fertilizer_water,24.6,25.0,3.3107166668059556,3.6226875000000005,,22.0
2026-03-15T18:29:26,fertilizer_water,24.7,28.0,3.500466666804922,3.629625,,22.0
2026-03-15T18:29:37,fertilizer_water,24.7,27.0,3.4970166668049423,3.6279375,,22.0
2026-03-15T18:29:48,fertilizer_water,24.7,24.0,3.511966666804863,3.6161250000000003,,22.0
2026-03-15T18:29:59,fertilizer_water,24.7,24.0,3.5108166668048675,3.6232500000000005,,22.0
2026-03-15T18:30:10,fertilizer_water,24.7,24.0,3.4245666668053367,3.6315000000000004,,22.0
2026-03-15T18:30:21,fertilizer_water,,,3.5062166668048924,3.6264375,,22.0
2026-03-15T18:30:32,fertilizer_water,,,3.4809166668050295,3.6185625,,22.0
2026-03-15T18:30:43,fertilizer_water,24.7,20.0,3.370516666805628,3.6253125,,22.0
2026-03-15T18:30:55,fertilizer_water,,,3.4544666668051747,3.6073125,,22.0
2026-03-15T18:31:06,fertilizer_water,24.7,25.0,3.373966666805611,3.61575,,22.0
2026-03-15T18:31:17,fertilizer_water,24.7,25.0,3.325666666805869,3.6253125,,22.0
2026-03-15T18:31:28,fertilizer_water,24.7,20.0,3.503916666804905,3.6262499999999998,,22.0
2026-03-15T18:31:39,fertilizer_water,24.7,25.0,3.4073166668054284,3.6239999999999997,,22.0
2026-03-15T18:31:50,fertilizer_water,24.7,25.0,3.439516666805254,3.62475,,22.0
2026-03-15T18:32:01,fertilizer_water,24.7,24.0,3.511966666804863,3.6253125,,22.0
2026-03-15T18:32:12,fertilizer_water,24.7,25.0,3.50851666680488,3.6298125000000003,,22.0
2026-03-15T18:32:23,fertilizer_water,24.7,24.0,3.453316666805179,3.6211874999999996,,22.0
2026-03-15T18:32:34,fertilizer_water,24.7,27.0,3.323366666805885,3.6270000000000002,,22.0
2026-03-15T18:32:45,fertilizer_water,24.7,25.0,3.4602166668051417,3.6266249999999998,,22.062
2026-03-15T18:32:56,fertilizer_water,,,3.345216666805765,3.61275,,22.0
2026-03-15T18:33:08,fertilizer_water,24.7,24.0,3.4671166668051043,3.6253125,,22.0
2026-03-15T18:33:19,fertilizer_water,,,3.3555666668057107,3.6298125000000003,,22.0
2026-03-15T18:33:30,fertilizer_water,24.7,20.0,3.3291166668058523,3.623625,,22.0
2026-03-15T18:33:41,fertilizer_water,24.7,25.0,3.50851666680488,3.616875,,22.0
2026-03-15T18:33:52,fertilizer_water,24.6,24.0,3.4544666668051747,3.6234374999999996,,22.0
2026-03-15T18:34:03,fertilizer_water,24.6,25.0,3.327966666805864,3.6241875,,22.0
2026-03-15T18:34:14,fertilizer_water,24.6,25.0,3.417666666805374,3.631875,,22.0
2026-03-15T18:34:25,fertilizer_water,,,3.441816666805245,3.6358125,,22.0
2026-03-15T18:34:36,fertilizer_water,24.6,24.0,3.509666666804872,3.6249375000000006,,22.0
2026-03-15T18:34:47,fertilizer_water,24.6,20.0,3.299216666806018,3.6208125,,22.0
2026-03-15T18:34:58,fertilizer_water,24.6,20.0,3.5108166668048675,3.6146249999999998,,22.0
2026-03-15T18:35:10,fertilizer_water,24.6,20.0,3.311866666805944,3.6292500000000003,,22.0
2026-03-15T18:35:21,fertilizer_water,24.6,28.0,3.4257166668053287,3.6298125000000003,,22.0
2026-03-15T18:35:32,fertilizer_water,24.6,20.0,3.317616666805918,3.627375,,22.0
2026-03-15T18:35:43,fertilizer_water,24.6,28.0,3.4441166668052325,3.63,,22.0
2026-03-15T18:35:54,fertilizer_water,24.6,24.0,3.3084166668059645,3.6331875,,22.0
2026-03-15T18:36:05,fertilizer_water,24.6,25.0,3.511966666804863,3.6290625,,22.0
2026-03-15T18:36:16,fertilizer_water,,,3.3268166668058683,3.6174375,,22.0
2026-03-15T18:36:27,fertilizer_water,24.6,24.0,3.299216666806018,3.6313125,,22.0
2026-03-15T18:36:38,fertilizer_water,24.6,24.0,3.3003666668060134,3.6243750000000006,,22.0
2026-03-15T18:36:49,fertilizer_water,24.6,20.0,3.456766666805162,3.60825,,22.0
2026-03-15T18:37:00,fertilizer_water,24.6,25.0,3.299216666806018,3.60825,,22.0
2026-03-15T18:37:11,fertilizer_water,24.6,24.0,3.400416666805466,3.6290625,,22.0
2026-03-15T18:37:23,fertilizer_water,24.6,20.0,3.3900666668055237,3.6221250000000005,,22.0
2026-03-15T18:37:34,fertilizer_water,24.6,20.0,3.453316666805179,3.6270000000000002,,22.0
2026-03-15T18:37:45,fertilizer_water,24.6,24.0,3.3613166668056813,3.6301875,,22.0
2026-03-15T18:37:56,fertilizer_water,24.6,20.0,3.3544166668057187,3.6174375,,22.0
2026-03-15T18:38:07,fertilizer_water,24.6,24.0,3.49931666680493,3.6281250000000003,,22.0
2026-03-15T18:38:18,fertilizer_water,24.5,25.0,3.370516666805628,3.621375,,22.0
2026-03-15T18:38:29,fertilizer_water,24.5,20.0,3.323366666805885,3.6294375,,22.0
2026-03-15T18:38:40,fertilizer_water,24.6,28.0,3.503916666804905,3.6228749999999996,,22.0
2026-03-15T18:38:51,fertilizer_water,24.5,25.0,3.509666666804872,3.628875,,22.0
2026-03-15T18:39:02,fertilizer_water,24.6,24.0,3.5062166668048924,3.6285,,22.0
2026-03-15T18:39:13,fertilizer_water,24.6,20.0,3.509666666804872,3.6290625,,22.0
2026-03-15T18:39:24,fertilizer_water,24.5,28.0,3.4947166668049547,3.6148125,,22.0
2026-03-15T18:39:36,fertilizer_water,24.5,25.0,3.511966666804863,3.6354375,,22.0
2026-03-15T18:39:47,fertilizer_water,24.5,25.0,3.514266666804847,3.6270000000000002,,22.0
2026-03-15T18:39:58,fertilizer_water,24.6,28.0,3.3406166668057935,3.6393750000000002,,22.0
2026-03-15T18:40:09,fertilizer_water,24.6,27.0,3.3199166668059057,3.6196875,,22.0
2026-03-15T18:40:20,fertilizer_water,24.6,25.0,3.5050666668049004,3.6264375,,21.937
2026-03-15T18:40:31,fertilizer_water,24.6,24.0,3.4142166668053946,3.6440624999999995,,22.0
2026-03-15T18:40:42,fertilizer_water,24.6,20.0,3.2969166668060303,3.6204375000000004,,22.0
2026-03-15T18:40:53,fertilizer_water,24.6,25.0,3.299216666806018,3.6270000000000002,,22.0
